site,problem_id,contestId,index,title,url,tags,rating,statement_text,slug,difficulty,paid_only
leetcode,lc-split-message-based-on-limit,,,Split Message Based on Limit,https://leetcode.com/problems/split-message-based-on-limit/,,,"You are given a string, `message`, and a positive integer, `limit`.
You must **split** `message` into one or more **parts** based on `limit`. Each resulting part should have the suffix `""<a/b>""`, where `""b""` is to be **replaced** with the total number of parts and `""a""` is to be **replaced** with the index of the part, starting from `1` and going up to `b`. Additionally, the length of each resulting part (including its suffix) should be **equal** to `limit`, except for the last part whose length can be **at most** `limit`.
The resulting parts should be formed such that when their suffixes are removed and they are all concatenated **in order** , they should be equal to `message`. Also, the result should contain as few parts as possible.
Return _the parts_`message` _would be split into as an array of strings_. If it is impossible to split `message` as required, return _an empty array_.
 
**Example 1:**
    
    **Input:** message = ""this is really a very awesome message"", limit = 9
    **Output:** [""thi<1/14>"",""s i<2/14>"",""s r<3/14>"",""eal<4/14>"",""ly <5/14>"",""a v<6/14>"",""ery<7/14>"","" aw<8/14>"",""eso<9/14>"",""me<10/14>"","" m<11/14>"",""es<12/14>"",""sa<13/14>"",""ge<14/14>""]
    **Explanation:**
    The first 9 parts take 3 characters each from the beginning of message.
    The next 5 parts take 2 characters each to finish splitting message. 
    In this example, each part, including the last, has length 9. 
    It can be shown it is not possible to split message into less than 14 parts.
    
**Example 2:**
    
    **Input:** message = ""short message"", limit = 15
    **Output:** [""short mess<1/2>"",""age<2/2>""]
    **Explanation:**
    Under the given constraints, the string can be split into two parts: 
    - The first part comprises of the first 10 characters, and has a length 15.
    - The next part comprises of the last 3 characters, and has a length 8.
    
 
**Constraints:**
  * `1 <= message.length <= 104`
  * `message` consists only of lowercase English letters and `' '`.
  * `1 <= limit <= 104`",split-message-based-on-limit,hard,FALSE
leetcode,lc-set-intersection-size-at-least-two,,,Set Intersection Size At Least Two,https://leetcode.com/problems/set-intersection-size-at-least-two/,,,"You are given a 2D integer array `intervals` where `intervals[i] = [starti, endi]` represents all the integers from `starti` to `endi` inclusively.
A **containing set** is an array `nums` where each interval from `intervals` has **at least two** integers in `nums`.
  * For example, if `intervals = [[1,3], [3,7], [8,9]]`, then `[1,2,4,7,8,9]` and `[2,3,4,8,9]` are **containing sets**.

Return _the minimum possible size of a containing set_.
 
**Example 1:**
    
    **Input:** intervals = [[1,3],[3,7],[8,9]]
    **Output:** 5
    **Explanation:** let nums = [2, 3, 4, 8, 9].
    It can be shown that there cannot be any containing array of size 4.
    
**Example 2:**
    
    **Input:** intervals = [[1,3],[1,4],[2,5],[3,5]]
    **Output:** 3
    **Explanation:** let nums = [2, 3, 4].
    It can be shown that there cannot be any containing array of size 2.
    
**Example 3:**
    
    **Input:** intervals = [[1,2],[2,3],[2,4],[4,5]]
    **Output:** 5
    **Explanation:** let nums = [1, 2, 3, 4, 5].
    It can be shown that there cannot be any containing array of size 4.
    
 
**Constraints:**
  * `1 <= intervals.length <= 3000`
  * `intervals[i].length == 2`
  * `0 <= starti < endi <= 108`",set-intersection-size-at-least-two,hard,FALSE
leetcode,lc-find-xor-sum-of-all-pairs-bitwise-and,,,Find XOR Sum of All Pairs Bitwise AND,https://leetcode.com/problems/find-xor-sum-of-all-pairs-bitwise-and/,,,"The **XOR sum** of a list is the bitwise `XOR` of all its elements. If the list only contains one element, then its **XOR sum** will be equal to this element.
  * For example, the **XOR sum** of `[1,2,3,4]` is equal to `1 XOR 2 XOR 3 XOR 4 = 4`, and the **XOR sum** of `[3]` is equal to `3`.

You are given two **0-indexed** arrays `arr1` and `arr2` that consist only of non-negative integers.
Consider the list containing the result of `arr1[i] AND arr2[j]` (bitwise `AND`) for every `(i, j)` pair where `0 <= i < arr1.length` and `0 <= j < arr2.length`.
Return _the**XOR sum** of the aforementioned list_.
 
**Example 1:**
    
    **Input:** arr1 = [1,2,3], arr2 = [6,5]
    **Output:** 0
    **Explanation:** The list = [1 AND 6, 1 AND 5, 2 AND 6, 2 AND 5, 3 AND 6, 3 AND 5] = [0,1,2,0,2,1].
    The XOR sum = 0 XOR 1 XOR 2 XOR 0 XOR 2 XOR 1 = 0.
    
**Example 2:**
    
    **Input:** arr1 = [12], arr2 = [4]
    **Output:** 4
    **Explanation:** The list = [12 AND 4] = [4]. The XOR sum = 4.
    
 
**Constraints:**
  * `1 <= arr1.length, arr2.length <= 105`
  * `0 <= arr1[i], arr2[j] <= 109`",find-xor-sum-of-all-pairs-bitwise-and,hard,FALSE
leetcode,lc-time-to-cross-a-bridge,,,Time to Cross a Bridge,https://leetcode.com/problems/time-to-cross-a-bridge/,,,"There are `k` workers who want to move `n` boxes from the right (old) warehouse to the left (new) warehouse. You are given the two integers `n` and `k`, and a 2D integer array `time` of size `k x 4` where `time[i] = [righti, picki, lefti, puti]`.
The warehouses are separated by a river and connected by a bridge. Initially, all `k` workers are waiting on the left side of the bridge. To move the boxes, the `ith` worker can do the following:
  * Cross the bridge to the right side in `righti` minutes.
  * Pick a box from the right warehouse in `picki` minutes.
  * Cross the bridge to the left side in `lefti` minutes.
  * Put the box into the left warehouse in `puti` minutes.

The `ith` worker is **less efficient** than the j`th` worker if either condition is met:
  * `lefti + righti > leftj + rightj`
  * `lefti + righti == leftj + rightj` and `i > j`

The following rules regulate the movement of the workers through the bridge:
  * Only one worker can use the bridge at a time.
  * When the bridge is unused prioritize the **least efficient** worker (who have picked up the box) on the right side to cross. If not, prioritize the **least efficient** worker on the left side to cross.
  * If enough workers have already been dispatched from the left side to pick up all the remaining boxes, **no more** workers will be sent from the left side.

Return the **elapsed minutes** at which the last box reaches the **left side of the bridge**.
 
**Example 1:**
**Input:** n = 1, k = 3, time = [[1,1,2,1],[1,1,3,1],[1,1,4,1]]
**Output:** 6
**Explanation:**
    
    From 0 to 1 minutes: worker 2 crosses the bridge to the right.
    From 1 to 2 minutes: worker 2 picks up a box from the right warehouse.
    From 2 to 6 minutes: worker 2 crosses the bridge to the left.
    From 6 to 7 minutes: worker 2 puts a box at the left warehouse.
    The whole process ends after 7 minutes. We return 6 because the problem asks for the instance of time at which the last worker reaches the left side of the bridge.
    
**Example 2:**
**Input:** n = 3, k = 2, time = [[1,5,1,8],[10,10,10,10]]
**Output:** 37
**Explanation:**
    
    
    
The last box reaches the left side at 37 seconds. Notice, how we **do not** put the last boxes down, as that would take more time, and they are already on the left with the workers.
 
**Constraints:**
  * `1 <= n, k <= 104`
  * `time.length == k`
  * `time[i].length == 4`
  * `1 <= lefti, picki, righti, puti <= 1000`",time-to-cross-a-bridge,hard,FALSE
leetcode,lc-number-of-different-subsequences-gcds,,,Number of Different Subsequences GCDs,https://leetcode.com/problems/number-of-different-subsequences-gcds/,,,"You are given an array `nums` that consists of positive integers.
The **GCD** of a sequence of numbers is defined as the greatest integer that divides **all** the numbers in the sequence evenly.
  * For example, the GCD of the sequence `[4,6,16]` is `2`.

A **subsequence** of an array is a sequence that can be formed by removing some elements (possibly none) of the array.
  * For example, `[2,5,10]` is a subsequence of `[1,2,1,**_2_** ,4,1,_**5**_ ,_**10**_]`.

Return _the**number** of **different** GCDs among all **non-empty** subsequences of_ `nums`.
 
**Example 1:**
    
    **Input:** nums = [6,10,3]
    **Output:** 5
    **Explanation:** The figure shows all the non-empty subsequences and their GCDs.
    The different GCDs are 6, 10, 3, 2, and 1.
    
**Example 2:**
    
    **Input:** nums = [5,15,40,5,6]
    **Output:** 7
    
 
**Constraints:**
  * `1 <= nums.length <= 105`
  * `1 <= nums[i] <= 2 * 105`",number-of-different-subsequences-gcds,hard,FALSE
leetcode,lc-maximum-number-of-intersections-on-the-chart,,,Maximum Number of Intersections on the Chart,https://leetcode.com/problems/maximum-number-of-intersections-on-the-chart/,,,Maximum Number of Intersections on the Chart - LeetCode,maximum-number-of-intersections-on-the-chart,hard,TRUE
leetcode,lc-maximum-number-of-removal-queries-that-can-be-processed-i,,,Maximum Number of Removal Queries That Can Be Processed I,https://leetcode.com/problems/maximum-number-of-removal-queries-that-can-be-processed-i/,,,Maximum Number of Removal Queries That Can Be Processed I - LeetCode,maximum-number-of-removal-queries-that-can-be-processed-i,hard,TRUE
leetcode,lc-distribute-candies-among-children-iii,,,Distribute Candies Among Children III,https://leetcode.com/problems/distribute-candies-among-children-iii/,,,Distribute Candies Among Children III - LeetCode,distribute-candies-among-children-iii,hard,TRUE
leetcode,lc-cracking-the-safe,,,Cracking the Safe,https://leetcode.com/problems/cracking-the-safe/,,,"There is a safe protected by a password. The password is a sequence of `n` digits where each digit can be in the range `[0, k - 1]`.
The safe has a peculiar way of checking the password. When you enter in a sequence, it checks the **most recent**`n`**digits** that were entered each time you type a digit.
  * For example, the correct password is `""345""` and you enter in `""012345""`: 
    * After typing `0`, the most recent `3` digits is `""0""`, which is incorrect.
    * After typing `1`, the most recent `3` digits is `""01""`, which is incorrect.
    * After typing `2`, the most recent `3` digits is `""012""`, which is incorrect.
    * After typing `3`, the most recent `3` digits is `""123""`, which is incorrect.
    * After typing `4`, the most recent `3` digits is `""234""`, which is incorrect.
    * After typing `5`, the most recent `3` digits is `""345""`, which is correct and the safe unlocks.

Return _any string of**minimum length** that will unlock the safe **at some point** of entering it_.
 
**Example 1:**
    
    **Input:** n = 1, k = 2
    **Output:** ""10""
    **Explanation:** The password is a single digit, so enter each digit. ""01"" would also unlock the safe.
    
**Example 2:**
    
    **Input:** n = 2, k = 2
    **Output:** ""01100""
    **Explanation:** For each possible password:
    - ""00"" is typed in starting from the 4th digit.
    - ""01"" is typed in starting from the 1st digit.
    - ""10"" is typed in starting from the 3rd digit.
    - ""11"" is typed in starting from the 2nd digit.
    Thus ""01100"" will unlock the safe. ""10011"", and ""11001"" would also unlock the safe.
    
 
**Constraints:**
  * `1 <= n <= 4`
  * `1 <= k <= 10`
  * `1 <= kn <= 4096`",cracking-the-safe,hard,FALSE
leetcode,lc-find-the-string-with-lcp,,,Find the String with LCP,https://leetcode.com/problems/find-the-string-with-lcp/,,,"We define the `lcp` matrix of any **0-indexed** string `word` of `n` lowercase English letters as an `n x n` grid such that:
  * `lcp[i][j]` is equal to the length of the **longest common prefix** between the substrings `word[i,n-1]` and `word[j,n-1]`.

Given an `n x n` matrix `lcp`, return the alphabetically smallest string `word` that corresponds to `lcp`. If there is no such string, return an empty string.
A string `a` is lexicographically smaller than a string `b` (of the same length) if in the first position where `a` and `b` differ, string `a` has a letter that appears earlier in the alphabet than the corresponding letter in `b`. For example, `""aabd""` is lexicographically smaller than `""aaca""` because the first position they differ is at the third letter, and `'b'` comes before `'c'`.
 
**Example 1:**
    
    **Input:** lcp = [[4,0,2,0],[0,3,0,1],[2,0,2,0],[0,1,0,1]]
    **Output:** ""abab""
    **Explanation:** lcp corresponds to any 4 letter string with two alternating letters. The lexicographically smallest of them is ""abab"".
    
**Example 2:**
    
    **Input:** lcp = [[4,3,2,1],[3,3,2,1],[2,2,2,1],[1,1,1,1]]
    **Output:** ""aaaa""
    **Explanation:** lcp corresponds to any 4 letter string with a single distinct letter. The lexicographically smallest of them is ""aaaa"". 
    
**Example 3:**
    
    **Input:** lcp = [[4,3,2,1],[3,3,2,1],[2,2,2,1],[1,1,1,3]]
    **Output:** """"
    **Explanation:** lcp[3][3] cannot be equal to 3 since word[3,...,3] consists of only a single letter; Thus, no answer exists.
    
 
**Constraints:**
  * `1 <= n == ``lcp.length == ``lcp[i].length` `<= 1000`
  * `0 <= lcp[i][j] <= n`",find-the-string-with-lcp,hard,FALSE
leetcode,lc-maximum-strictly-increasing-cells-in-a-matrix,,,Maximum Strictly Increasing Cells in a Matrix,https://leetcode.com/problems/maximum-strictly-increasing-cells-in-a-matrix/,,,"Given a **1-indexed**  `m x n` integer matrix `mat`, you can select any cell in the matrix as your **starting cell**.
From the starting cell, you can move to any other cell **in the** **same row or column** , but only if the value of the destination cell is **strictly greater** than the value of the current cell. You can repeat this process as many times as possible, moving from cell to cell until you can no longer make any moves.
Your task is to find the **maximum number of cells** that you can visit in the matrix by starting from some cell.
Return _an integer denoting the maximum number of cells that can be visited._
 
**Example 1:**
****
    
    **Input:** mat = [[3,1],[3,4]]
    **Output:** 2
    **Explanation:** The image shows how we can visit 2 cells starting from row 1, column 2. It can be shown that we cannot visit more than 2 cells no matter where we start from, so the answer is 2. 
    
**Example 2:**
****
    
    **Input:** mat = [[1,1],[1,1]]
    **Output:** 1
    **Explanation:** Since the cells must be strictly increasing, we can only visit one cell in this example. 
    
**Example 3:**
****
    
    **Input:** mat = [[3,1,6],[-9,5,7]]
    **Output:** 4
    **Explanation:** The image above shows how we can visit 4 cells starting from row 2, column 1. It can be shown that we cannot visit more than 4 cells no matter where we start from, so the answer is 4. 
    
 
**Constraints:**
  * `m == mat.length `
  * `n == mat[i].length `
  * `1 <= m, n <= 105`
  * `1 <= m * n <= 105`
  * `-105 <= mat[i][j] <= 105`",maximum-strictly-increasing-cells-in-a-matrix,hard,FALSE
leetcode,lc-find-a-good-subset-of-the-matrix,,,Find a Good Subset of the Matrix,https://leetcode.com/problems/find-a-good-subset-of-the-matrix/,,,"You are given a **0-indexed** `m x n` binary matrix `grid`.
Let us call a **non-empty** subset of rows **good** if the sum of each column of the subset is at most half of the length of the subset.
More formally, if the length of the chosen subset of rows is `k`, then the sum of each column should be at most `floor(k / 2)`.
Return _an integer array that contains row indices of a good subset sorted in**ascending** order._
If there are multiple good subsets, you can return any of them. If there are no good subsets, return an empty array.
A **subset** of rows of the matrix `grid` is any matrix that can be obtained by deleting some (possibly none or all) rows from `grid`.
 
**Example 1:**
    
    **Input:** grid = [[0,1,1,0],[0,0,0,1],[1,1,1,1]]
    **Output:** [0,1]
    **Explanation:** We can choose the 0th and 1st rows to create a good subset of rows.
    The length of the chosen subset is 2.
    - The sum of the 0th column is 0 + 0 = 0, which is at most half of the length of the subset.
    - The sum of the 1st column is 1 + 0 = 1, which is at most half of the length of the subset.
    - The sum of the 2nd column is 1 + 0 = 1, which is at most half of the length of the subset.
    - The sum of the 3rd column is 0 + 1 = 1, which is at most half of the length of the subset.
    
**Example 2:**
    
    **Input:** grid = [[0]]
    **Output:** [0]
    **Explanation:** We can choose the 0th row to create a good subset of rows.
    The length of the chosen subset is 1.
    - The sum of the 0th column is 0, which is at most half of the length of the subset.
    
**Example 3:**
    
    **Input:** grid = [[1,1,1],[1,1,1]]
    **Output:** []
    **Explanation:** It is impossible to choose any subset of rows to create a good subset.
    
 
**Constraints:**
  * `m == grid.length`
  * `n == grid[i].length`
  * `1 <= m <= 104`
  * `1 <= n <= 5`
  * `grid[i][j]` is either `0` or `1`.",find-a-good-subset-of-the-matrix,hard,FALSE
leetcode,lc-build-a-matrix-with-conditions,,,Build a Matrix With Conditions,https://leetcode.com/problems/build-a-matrix-with-conditions/,,,"You are given a **positive** integer `k`. You are also given:
  * a 2D integer array `rowConditions` of size `n` where `rowConditions[i] = [abovei, belowi]`, and
  * a 2D integer array `colConditions` of size `m` where `colConditions[i] = [lefti, righti]`.

The two arrays contain integers from `1` to `k`.
You have to build a `k x k` matrix that contains each of the numbers from `1` to `k` **exactly once**. The remaining cells should have the value `0`.
The matrix should also satisfy the following conditions:
  * The number `abovei` should appear in a **row** that is strictly **above** the row at which the number `belowi` appears for all `i` from `0` to `n - 1`.
  * The number `lefti` should appear in a **column** that is strictly **left** of the column at which the number `righti` appears for all `i` from `0` to `m - 1`.

Return _**any** matrix that satisfies the conditions_. If no answer exists, return an empty matrix.
 
**Example 1:**
    
    **Input:** k = 3, rowConditions = [[1,2],[3,2]], colConditions = [[2,1],[3,2]]
    **Output:** [[3,0,0],[0,0,1],[0,2,0]]
    **Explanation:** The diagram above shows a valid example of a matrix that satisfies all the conditions.
    The row conditions are the following:
    - Number 1 is in row _1_ , and number 2 is in row _2_ , so 1 is above 2 in the matrix.
    - Number 3 is in row _0_ , and number 2 is in row _2_ , so 3 is above 2 in the matrix.
    The column conditions are the following:
    - Number 2 is in column _1_ , and number 1 is in column _2_ , so 2 is left of 1 in the matrix.
    - Number 3 is in column _0_ , and number 2 is in column _1_ , so 3 is left of 2 in the matrix.
    Note that there may be multiple correct answers.
    
**Example 2:**
    
    **Input:** k = 3, rowConditions = [[1,2],[2,3],[3,1],[2,3]], colConditions = [[2,1]]
    **Output:** []
    **Explanation:** From the first two conditions, 3 has to be below 1 but the third conditions needs 3 to be above 1 to be satisfied.
    No matrix can satisfy all the conditions, so we return the empty matrix.
    
 
**Constraints:**
  * `2 <= k <= 400`
  * `1 <= rowConditions.length, colConditions.length <= 104`
  * `rowConditions[i].length == colConditions[i].length == 2`
  * `1 <= abovei, belowi, lefti, righti <= k`
  * `abovei != belowi`
  * `lefti != righti`",build-a-matrix-with-conditions,hard,FALSE
leetcode,lc-maximum-segment-sum-after-removals,,,Maximum Segment Sum After Removals,https://leetcode.com/problems/maximum-segment-sum-after-removals/,,,"You are given two **0-indexed** integer arrays `nums` and `removeQueries`, both of length `n`. For the `ith` query, the element in `nums` at the index `removeQueries[i]` is removed, splitting `nums` into different segments.
A **segment** is a contiguous sequence of **positive** integers in `nums`. A **segment sum** is the sum of every element in a segment.
Return _an integer array_`answer` _, of length_`n` _, where_`answer[i]`_is the**maximum** segment sum after applying the _`ith` _removal._
**Note:** The same index will **not** be removed more than once.
 
**Example 1:**
    
    **Input:** nums = [1,2,5,6,1], removeQueries = [0,3,2,4,1]
    **Output:** [14,7,2,2,0]
    **Explanation:** Using 0 to indicate a removed element, the answer is as follows:
    Query 1: Remove the 0th element, nums becomes [0,2,5,6,1] and the maximum segment sum is 14 for segment [2,5,6,1].
    Query 2: Remove the 3rd element, nums becomes [0,2,5,0,1] and the maximum segment sum is 7 for segment [2,5].
    Query 3: Remove the 2nd element, nums becomes [0,2,0,0,1] and the maximum segment sum is 2 for segment [2]. 
    Query 4: Remove the 4th element, nums becomes [0,2,0,0,0] and the maximum segment sum is 2 for segment [2]. 
    Query 5: Remove the 1st element, nums becomes [0,0,0,0,0] and the maximum segment sum is 0, since there are no segments.
    Finally, we return [14,7,2,2,0].
**Example 2:**
    
    **Input:** nums = [3,2,11,1], removeQueries = [3,2,1,0]
    **Output:** [16,5,3,0]
    **Explanation:** Using 0 to indicate a removed element, the answer is as follows:
    Query 1: Remove the 3rd element, nums becomes [3,2,11,0] and the maximum segment sum is 16 for segment [3,2,11].
    Query 2: Remove the 2nd element, nums becomes [3,2,0,0] and the maximum segment sum is 5 for segment [3,2].
    Query 3: Remove the 1st element, nums becomes [3,0,0,0] and the maximum segment sum is 3 for segment [3].
    Query 4: Remove the 0th element, nums becomes [0,0,0,0] and the maximum segment sum is 0, since there are no segments.
    Finally, we return [16,5,3,0].
    
 
**Constraints:**
  * `n == nums.length == removeQueries.length`
  * `1 <= n <= 105`
  * `1 <= nums[i] <= 109`
  * `0 <= removeQueries[i] < n`
  * All the values of `removeQueries` are **unique**.",maximum-segment-sum-after-removals,hard,FALSE
leetcode,lc-array-of-objects-to-matrix,,,Array of Objects to Matrix,https://leetcode.com/problems/array-of-objects-to-matrix/,,,Array of Objects to Matrix - LeetCode,array-of-objects-to-matrix,hard,TRUE
leetcode,lc-customers-with-maximum-number-of-transactions-on-consecutive-days,,,Customers with Maximum Number of Transactions on Consecutive Days,https://leetcode.com/problems/customers-with-maximum-number-of-transactions-on-consecutive-days/,,,Customers with Maximum Number of Transactions on Consecutive Days - LeetCode,customers-with-maximum-number-of-transactions-on-consecutive-days,hard,TRUE
leetcode,lc-count-integers-in-intervals,,,Count Integers in Intervals,https://leetcode.com/problems/count-integers-in-intervals/,,,"Given an **empty** set of intervals, implement a data structure that can:
  * **Add** an interval to the set of intervals.
  * **Count** the number of integers that are present in **at least one** interval.

Implement the `CountIntervals` class:
  * `CountIntervals()` Initializes the object with an empty set of intervals.
  * `void add(int left, int right)` Adds the interval `[left, right]` to the set of intervals.
  * `int count()` Returns the number of integers that are present in **at least one** interval.

**Note** that an interval `[left, right]` denotes all the integers `x` where `left <= x <= right`.
 
**Example 1:**
    
    **Input**
    [""CountIntervals"", ""add"", ""add"", ""count"", ""add"", ""count""]
    [[], [2, 3], [7, 10], [], [5, 8], []]
    **Output**
    [null, null, null, 6, null, 8]
    
    **Explanation**
    CountIntervals countIntervals = new CountIntervals(); // initialize the object with an empty set of intervals. 
    countIntervals.add(2, 3);  // add [2, 3] to the set of intervals.
    countIntervals.add(7, 10); // add [7, 10] to the set of intervals.
    countIntervals.count();    // return 6
                               // the integers 2 and 3 are present in the interval [2, 3].
                               // the integers 7, 8, 9, and 10 are present in the interval [7, 10].
    countIntervals.add(5, 8);  // add [5, 8] to the set of intervals.
    countIntervals.count();    // return 8
                               // the integers 2 and 3 are present in the interval [2, 3].
                               // the integers 5 and 6 are present in the interval [5, 8].
                               // the integers 7 and 8 are present in the intervals [5, 8] and [7, 10].
                               // the integers 9 and 10 are present in the interval [7, 10].
    
 
**Constraints:**
  * `1 <= left <= right <= 109`
  * At most `105` calls **in total** will be made to `add` and `count`.
  * At least **one** call will be made to `count`.",count-integers-in-intervals,hard,FALSE
leetcode,lc-split-array-with-same-average,,,Split Array With Same Average,https://leetcode.com/problems/split-array-with-same-average/,,,"You are given an integer array `nums`.
You should move each element of `nums` into one of the two arrays `A` and `B` such that `A` and `B` are non-empty, and `average(A) == average(B)`.
Return `true` if it is possible to achieve that and `false` otherwise.
**Note** that for an array `arr`, `average(arr)` is the sum of all the elements of `arr` over the length of `arr`.
 
**Example 1:**
    
    **Input:** nums = [1,2,3,4,5,6,7,8]
    **Output:** true
    **Explanation:** We can split the array into [1,4,5,8] and [2,3,6,7], and both of them have an average of 4.5.
    
**Example 2:**
    
    **Input:** nums = [3,1]
    **Output:** false
    
 
**Constraints:**
  * `1 <= nums.length <= 30`
  * `0 <= nums[i] <= 104`",split-array-with-same-average,hard,FALSE
leetcode,lc-preimage-size-of-factorial-zeroes-function,,,Preimage Size of Factorial Zeroes Function,https://leetcode.com/problems/preimage-size-of-factorial-zeroes-function/,,,"Let `f(x)` be the number of zeroes at the end of `x!`. Recall that `x! = 1 * 2 * 3 * ... * x` and by convention, `0! = 1`.
  * For example, `f(3) = 0` because `3! = 6` has no zeroes at the end, while `f(11) = 2` because `11! = 39916800` has two zeroes at the end.

Given an integer `k`, return the number of non-negative integers `x` have the property that `f(x) = k`.
 
**Example 1:**
    
    **Input:** k = 0
    **Output:** 5
    **Explanation:** 0!, 1!, 2!, 3!, and 4! end with k = 0 zeroes.
    
**Example 2:**
    
    **Input:** k = 5
    **Output:** 0
    **Explanation:** There is no x such that x! ends in k = 5 zeroes.
    
**Example 3:**
    
    **Input:** k = 3
    **Output:** 5
    
 
**Constraints:**
  * `0 <= k <= 109`",preimage-size-of-factorial-zeroes-function,hard,FALSE
leetcode,lc-memoize-ii,,,Memoize II,https://leetcode.com/problems/memoize-ii/,,,"Given a function `fn`, return a **memoized**  version of that function.
A **memoized  **function is a function that will never be called twice with the same inputs. Instead it will return a cached value.
`fn` can be any function and there are no constraints on what type of values it accepts. Inputs are considered identical if they are `===` to each other.
 
**Example 1:**
    
    **Input:** 
    getInputs = () => [[2,2],[2,2],[1,2]]
    fn = function (a, b) { return a + b; }
    **Output:** [{""val"":4,""calls"":1},{""val"":4,""calls"":1},{""val"":3,""calls"":2}]
    **Explanation:**
    const inputs = getInputs();
    const memoized = memoize(fn);
    for (const arr of inputs) {
      memoized(...arr);
    }
    
    For the inputs of (2, 2): 2 + 2 = 4, and it required a call to fn().
    For the inputs of (2, 2): 2 + 2 = 4, but those inputs were seen before so no call to fn() was required.
    For the inputs of (1, 2): 1 + 2 = 3, and it required another call to fn() for a total of 2.
    
**Example 2:**
    
    **Input:** 
    getInputs = () => [[{},{}],[{},{}],[{},{}]] 
    fn = function (a, b) { return ({...a, ...b}); }
    **Output:** [{""val"":{},""calls"":1},{""val"":{},""calls"":2},{""val"":{},""calls"":3}]
    **Explanation:**
    Merging two empty objects will always result in an empty object. It may seem like there should only be 1 call to fn() because of cache-hits, however none of those objects are === to each other.
    
**Example 3:**
    
    **Input:** 
    getInputs = () => { const o = {}; return [[o,o],[o,o],[o,o]]; }
    fn = function (a, b) { return ({...a, ...b}); }
    **Output:** [{""val"":{},""calls"":1},{""val"":{},""calls"":1},{""val"":{},""calls"":1}]
    **Explanation:**
    Merging two empty objects will always result in an empty object. The 2nd and 3rd third function calls result in a cache-hit. This is because every object passed in is identical.
    
 
**Constraints:**
  * `1 <= inputs.length <= 105`
  * `0 <= inputs.flat().length <= 105`
  * `inputs[i][j] != NaN`",memoize-ii,hard,FALSE
leetcode,lc-number-of-pairs-satisfying-inequality,,,Number of Pairs Satisfying Inequality,https://leetcode.com/problems/number-of-pairs-satisfying-inequality/,,,"You are given two **0-indexed** integer arrays `nums1` and `nums2`, each of size `n`, and an integer `diff`. Find the number of **pairs** `(i, j)` such that:
  * `0 <= i < j <= n - 1` **and**
  * `nums1[i] - nums1[j] <= nums2[i] - nums2[j] + diff`.

Return _the**number of pairs** that satisfy the conditions._
 
**Example 1:**
    
    **Input:** nums1 = [3,2,5], nums2 = [2,2,1], diff = 1
    **Output:** 3
    **Explanation:**
    There are 3 pairs that satisfy the conditions:
    1. i = 0, j = 1: 3 - 2 <= 2 - 2 + 1. Since i < j and 1 <= 1, this pair satisfies the conditions.
    2. i = 0, j = 2: 3 - 5 <= 2 - 1 + 1. Since i < j and -2 <= 2, this pair satisfies the conditions.
    3. i = 1, j = 2: 2 - 5 <= 2 - 1 + 1. Since i < j and -3 <= 2, this pair satisfies the conditions.
    Therefore, we return 3.
    
**Example 2:**
    
    **Input:** nums1 = [3,-1], nums2 = [-2,2], diff = -1
    **Output:** 0
    **Explanation:**
    Since there does not exist any pair that satisfies the conditions, we return 0.
    
 
**Constraints:**
  * `n == nums1.length == nums2.length`
  * `2 <= n <= 105`
  * `-104 <= nums1[i], nums2[i] <= 104`
  * `-104 <= diff <= 104`",number-of-pairs-satisfying-inequality,hard,FALSE
leetcode,lc-amount-of-new-area-painted-each-day,,,Amount of New Area Painted Each Day,https://leetcode.com/problems/amount-of-new-area-painted-each-day/,,,Amount of New Area Painted Each Day - LeetCode,amount-of-new-area-painted-each-day,hard,TRUE
leetcode,lc-paths-in-matrix-whose-sum-is-divisible-by-k,,,Paths in Matrix Whose Sum Is Divisible by K,https://leetcode.com/problems/paths-in-matrix-whose-sum-is-divisible-by-k/,,,"You are given a **0-indexed** `m x n` integer matrix `grid` and an integer `k`. You are currently at position `(0, 0)` and you want to reach position `(m - 1, n - 1)` moving only **down** or **right**.
Return _the number of paths where the sum of the elements on the path is divisible by_`k`. Since the answer may be very large, return it **modulo** `109 + 7`.
 
**Example 1:**
    
    **Input:** grid = [[5,2,4],[3,0,5],[0,7,2]], k = 3
    **Output:** 2
    **Explanation:** There are two paths where the sum of the elements on the path is divisible by k.
    The first path highlighted in red has a sum of 5 + 2 + 4 + 5 + 2 = 18 which is divisible by 3.
    The second path highlighted in blue has a sum of 5 + 3 + 0 + 5 + 2 = 15 which is divisible by 3.
    
**Example 2:**
    
    **Input:** grid = [[0,0]], k = 5
    **Output:** 1
    **Explanation:** The path highlighted in red has a sum of 0 + 0 = 0 which is divisible by 5.
    
**Example 3:**
    
    **Input:** grid = [[7,3,4,9],[2,3,6,2],[2,3,7,0]], k = 1
    **Output:** 10
    **Explanation:** Every integer is divisible by 1 so the sum of the elements on every possible path is divisible by k.
    
 
**Constraints:**
  * `m == grid.length`
  * `n == grid[i].length`
  * `1 <= m, n <= 5 * 104`
  * `1 <= m * n <= 5 * 104`
  * `0 <= grid[i][j] <= 100`
  * `1 <= k <= 50`",paths-in-matrix-whose-sum-is-divisible-by-k,hard,FALSE
